"Cst_Cnt","Depth_zone","mean_ChlorA","mean_NO2uM","mean_NO3uM","mean_O2ml_L","mean_O2Sat","mean_Phaeop","mean_PO4uM","mean_Salnty","mean_SiO3uM","mean_T_degC","Bottom_D","Distance","Lat_Dec","Lon_Dec","IntChl","Year","Quarter","Water_density_class","Dist_cat"
32440,"Deep",0.008,0.01,33.8266666666667,1.11066666666667,16.8133333333333,0.046,2.68,34.1959333333333,53.4266666666667,7.75333333333333,1648,-51.022,33.491667,-119.318333,37.5,2010,3,"Intermediate","Transición"
32441,"Very shallow",2.562,0.156,2.68,5.924,103.32,0.532,0.466,33.5688333333333,1.62,15.0316666666667,82,-70.886,33.323333,-119.66,89.4,2010,3,"Light","Transición"
32441,"Shallow",0.983333333333333,0.305,17.7,3.89666666666667,62.7166666666667,0.545,1.5,33.6241666666667,16.25,11.0966666666667,82,-70.886,33.323333,-119.66,89.4,2010,3,"Intermediate","Transición"
32441,"Intermediate",0.14,0.13,23.4,2.98,46.8,0.35,1.88,33.752,25.1,10.03,82,-70.886,33.323333,-119.66,89.4,2010,3,"Intermediate","Transición"
32442,"Very shallow",0.9575,0.025,0.275,5.8375,104.825,0.2275,0.335,33.573,1.95,16.496,1202,-91.148,33.155,-120.01,51.9,2010,3,"Light","Transición"
32442,"Shallow",0.6525,0.23,15.15,4.035,67.15,0.315,1.3575,33.71125,15.65,12.27,1202,-91.148,33.155,-120.01,51.9,2010,3,"Light","Transición"
32442,"Intermediate",0.026,0.02,27.8,2.41,37.14,0.14,2.168,33.9342,32.06,9.116,1202,-91.148,33.155,-120.01,51.9,2010,3,"Intermediate","Transición"
32442,"Deep",0.01,0.02875,33.8375,1.105625,16.6375,0.085,2.72375,34.1809375,52.13125,7.535,1202,-91.148,33.155,-120.01,51.9,2010,3,"Intermediate","Transición"
32443,"Very shallow",0.725,0.045,0.925,5.82,103.4,0.275,0.3625,33.5316,1.8,16.012,723,-110.88,32.988333,-120.348333,51.5,2010,3,"Light","Transición"
32443,"Shallow",0.6675,0.315,12.725,4.4,73.925,0.3675,1.195,33.675,11.65,12.85,723,-110.88,32.988333,-120.348333,51.5,2010,3,"Light","Transición"
32443,"Intermediate",0.122,0.09,26.64,2.626,40.78,0.208,2.044,33.8884,29.82,9.444,723,-110.88,32.988333,-120.348333,51.5,2010,3,"Intermediate","Transición"
32443,"Deep",0.015,0.011875,35.225,1.10125,16.5625,0.143333333333333,2.73125,34.1680625,56.4375,7.460625,723,-110.88,32.988333,-120.348333,51.5,2010,3,"Dense","Transición"
32444,"Very shallow",0.392,0.086,0.68,5.92,103.62,0.122,0.424,33.0111666666667,2.98,15.4316666666667,3782,-150.573,32.66,-121.031667,35.2,2010,3,"Light","Transición"
32444,"Shallow",0.56,0.29,6.36666666666667,5.83,96.4166666666667,0.28,0.81,33.0495,7.93333333333333,12.585,3782,-150.573,32.66,-121.031667,35.2,2010,3,"Light","Transición"
32444,"Intermediate",0.065,0.035,18.9333333333333,4.52833333333333,71.15,0.08,1.545,33.387,19.0666666666667,10.0966666666667,3782,-150.573,32.66,-121.031667,35.2,2010,3,"Intermediate","Transición"
32444,"Deep",0.008,0.00333333333333333,33.92,1.72133333333333,25.8733333333333,0.034,2.53466666666667,34.0462,53.02,7.31133333333333,3782,-150.573,32.66,-121.031667,35.2,2010,3,"Intermediate","Transición"
32445,"Very shallow",0.65,0.0225,0.2,5.95,105.675,0.0975,0.3675,33.3318,0.7,16.03,4058,-190.747,32.326667,-121.72,35.4,2010,3,"Light","Transición"
32445,"Shallow",0.401666666666667,0.338333333333333,8.05,5.67142857142857,93.6571428571429,0.178333333333333,0.883333333333333,33.1421428571429,8.75,12.4657142857143,4058,-190.747,32.326667,-121.72,35.4,2010,3,"Light","Transición"
32445,"Intermediate",0.0725,0.0225,19.975,4.57,71.45,0.0775,1.59,33.398,20.575,9.87,4058,-190.747,32.326667,-121.72,35.4,2010,3,"Intermediate","Transición"
32445,"Deep",0.0157142857142857,0.00294117647058824,34.0058823529412,1.46352941176471,22.1235294117647,0.0371428571428571,2.58647058823529,34.0784705882353,51.7882352941176,7.62882352941176,4058,-190.747,32.326667,-121.72,35.4,2010,3,"Intermediate","Transición"
32446,"Very shallow",0.1525,0,0.05,5.69,102.1,0.045,0.345,33.1494,2.425,16.586,4099,-230.408,31.99,-122.391667,27.9,2010,3,"Light","Costera"
32446,"Shallow",0.333333333333333,0.00166666666666667,0.0166666666666667,5.78666666666667,102.166666666667,0.183333333333333,0.356666666666667,33.1208333333333,2.43333333333333,15.81,4099,-230.408,31.99,-122.391667,27.9,2010,3,"Light","Costera"
32446,"Intermediate",0.18,0.11,5.18333333333333,5.535,92.5166666666667,0.181666666666667,0.711666666666667,33.1261666666667,5.98333333333333,13.0666666666667,4099,-230.408,31.99,-122.391667,27.9,2010,3,"Light","Costera"
32446,"Deep",0.01,0.00285714285714286,27.8214285714286,2.67466666666667,40.94,0.026,2.09642857142857,33.9062666666667,40.1,8.06066666666667,4099,-230.408,31.99,-122.391667,27.9,2010,3,"Intermediate","Costera"
32447,"Very shallow",0.095,0,0.05,5.5525,101.7,0.01,0.2975,33.26625,2.3,17.6225,4109,-270.734,31.656667,-123.078333,22.3,2010,3,"Light","Costera"
32447,"Shallow",0.096,0,0,5.625,102.183333333333,0.026,0.286,33.2618333333333,2.3,17.205,4109,-270.734,31.656667,-123.078333,22.3,2010,3,"Light","Costera"
32447,"Intermediate",0.215714285714286,0.0671428571428571,0.4,5.76428571428571,99.7142857142857,0.134285714285714,0.345714285714286,33.2188571428571,2.75714285714286,14.7385714285714,4109,-270.734,31.656667,-123.078333,22.3,2010,3,"Light","Costera"
32447,"Deep",0.0733333333333333,0.01,23.285,3.264,51.13,0.0811111111111111,1.821,33.7105,32.98,8.9435,4109,-270.734,31.656667,-123.078333,22.3,2010,3,"Light","Costera"
32448,"Very shallow",0.1425,0,0,5.6125,102.025,0.0325,0.32,33.1714,2.425,17.262,4000,-310.388,31.325,-123.748333,29.8,2010,3,"Light","Costera"
32448,"Shallow",0.2625,0,0,5.7375,103.025,0.0975,0.325,33.15975,2.425,16.6475,4000,-310.388,31.325,-123.748333,29.8,2010,3,"Light","Costera"
32448,"Intermediate",0.222,0.088,0.3,5.83,99.1,0.236,0.37,33.0902,2.96,13.912,4000,-310.388,31.325,-123.748333,29.8,2010,3,"Light","Costera"
32448,"Deep",0.038,0.00333333333333333,26.94,2.77333333333333,42.8533333333333,0.076,2.04866666666667,33.8321333333333,39.6733333333333,8.2958,4000,-310.388,31.325,-123.748333,29.8,2010,3,"Intermediate","Costera"
32449,"Very shallow",1.632,0.14,3.36,6,106.52,0.494,0.474,33.4914,4.36,15.544,28,-1.368,33.888333,-118.445,40.4,2010,3,"Light","Oceánica"
32449,"Shallow",0.76,0.63,16.5,3.9,62.8,0.61,1.49,33.48,15.8,11.26,28,-1.368,33.888333,-118.445,40.4,2010,3,"Intermediate","Oceánica"
32450,"Very shallow",3.518,0.122,2.4,6.358,110.66,0.966,0.464,33.4126,3.28,14.778,21,-2.354,33.671667,-118.085,56.1,2010,3,"Light","Oceánica"
32451,"Very shallow",1.91333333333333,0.118333333333333,1.85,6.37166666666667,113.5,0.37,0.443333333333333,33.4383333333333,3.5,16,28,-0.358,33.495,-117.748333,41.8,2010,3,"Light","Oceánica"
32452,"Very shallow",3.788,0.048,1.08,6.774,119.26,0.45,0.34,33.4268,1.7,15.39,67,-1.523,33.485,-117.768333,193.7,2010,3,"Light","Oceánica"
32452,"Shallow",0.4225,0.245,21.975,3.085,48.825,0.3925,1.8275,33.65575,22.25,10.33,67,-1.523,33.485,-117.768333,193.7,2010,3,"Intermediate","Oceánica"
32453,"Very shallow",1.2925,0.015,0.275,6.3825,114.425,0.3275,0.2975,33.452,2,16.465,615,-9.602,33.413333,-117.905,79,2010,3,"Light","Oceánica"
32453,"Shallow",0.5975,0.2425,18.425,3.765,60.075,0.3575,1.5775,33.54,17.925,10.7475,615,-9.602,33.413333,-117.905,79,2010,3,"Intermediate","Oceánica"
32453,"Intermediate",0.154,0.02,24.54,2.774,43.28,0.184,1.96,33.813,27.1,9.718,615,-9.602,33.413333,-117.905,79,2010,3,"Intermediate","Oceánica"
32453,"Deep",0.0366666666666667,0.010625,31.775,1.19875,18.4,0.0616666666666667,2.615625,34.205875,47.6875,8.4125,615,-9.602,33.413333,-117.905,79,2010,3,"Intermediate","Oceánica"
32454,"Very shallow",0.5475,0.0475,0.825,5.96,109.65,0.1,0.33,33.5052,1.775,18.002,380,-29.548,33.25,-118.251667,54.3,2010,3,"Light","Oceánica"
32454,"Shallow",0.794,0.206,14.14,4.536,73.18,0.334,1.268,33.453,13.5,11.242,380,-29.548,33.25,-118.251667,54.3,2010,3,"Intermediate","Oceánica"
32454,"Intermediate",0.1,0.016,24.3,2.6,40.94,0.084,1.948,33.8124,25.52,10.086,380,-29.548,33.25,-118.251667,54.3,2010,3,"Intermediate","Oceánica"
32454,"Deep",0.01,0.0154545454545455,30.4454545454545,1.40181818181818,21.5636363636364,0.042,2.47181818181818,34.1681818181818,42.0545454545455,8.75454545454545,380,-29.548,33.25,-118.251667,54.3,2010,3,"Intermediate","Oceánica"
32455,"Very shallow",0.693333333333333,0.015,0.3,6.08666666666667,111.483333333333,0.205,0.291666666666667,33.502,1.85,17.6033333333333,1179,-37.244,33.186667,-118.385,34.6,2010,3,"Light","Oceánica"
32455,"Shallow",0.425,0.24375,12.2375,5.0525,82.6125,0.21,1.135,33.4125,9.8,11.8475,1179,-37.244,33.186667,-118.385,34.6,2010,3,"Light","Oceánica"
32455,"Intermediate",0.012,0.014,23.06,3.194,49.96,0.072,1.832,33.7568,24.38,9.83,1179,-37.244,33.186667,-118.385,34.6,2010,3,"Intermediate","Oceánica"
32455,"Deep",0.005,0.005,32.48125,1.1625,17.74375,0.0666666666666667,2.631875,34.205625,50.0125,8.11625,1179,-37.244,33.186667,-118.385,34.6,2010,3,"Intermediate","Oceánica"
32456,"Very shallow",0.4825,0.0075,0.15,5.8975,106.525,0.115,0.3075,33.5094,2.225,17.064,1694,-69.27,32.92,-118.936667,34.6,2010,3,"Light","Transición"
32456,"Shallow",0.47,0.1375,17.525,3.9375,62.95,0.2075,1.49,33.542,16.95,10.8275,1694,-69.27,32.92,-118.936667,34.6,2010,3,"Intermediate","Transición"
32456,"Intermediate",0.0183333333333333,0.0133333333333333,24.95,2.86666666666667,44.55,0.065,1.94833333333333,33.8296666666667,27.4166666666667,9.525,1694,-69.27,32.92,-118.936667,34.6,2010,3,"Intermediate","Transición"
32456,"Deep",0.008,0.00933333333333333,33.5733333333333,1.22133333333333,18.5133333333333,0.044,2.66133333333333,34.1871333333333,52.92,7.73333333333333,1694,-69.27,32.92,-118.936667,34.6,2010,3,"Intermediate","Transición"
32457,"Very shallow",1.35333333333333,0.0466666666666667,1.28333333333333,6.085,106.733333333333,0.228333333333333,0.415,33.4583333333333,1.53333333333333,15.3833333333333,1705,-69.024,32.923333,-118.933333,60.7,2010,3,"Light","Transición"
32457,"Shallow",1.03,0.246,16.24,4.01166666666667,64.2333333333333,0.524,1.436,33.5258333333333,15.52,10.9433333333333,1705,-69.024,32.923333,-118.933333,60.7,2010,3,"Intermediate","Transición"
32458,"Very shallow",0.545,0.0725,1.75,5.7875,103.45,0.185,0.4175,33.6175,1.3,16.25,1316,-101.13,32.651667,-119.481667,32.1,2010,3,"Light","Transición"
32458,"Shallow",0.34,0.24,18.82,3.644,59.08,0.302,1.6,33.7116,18.42,11.164,1316,-101.13,32.651667,-119.481667,32.1,2010,3,"Light","Transición"
32458,"Intermediate",0.038,0.032,26.56,2.558,39.58,0.172,2.06,33.8904,30.08,9.302,1316,-101.13,32.651667,-119.481667,32.1,2010,3,"Intermediate","Transición"
32458,"Deep",0.012,0.0106666666666667,34.76,1.212,18.12,0.13,2.69333333333333,34.1426,56.2333333333333,7.284,1316,-101.13,32.651667,-119.481667,32.1,2010,3,"Dense","Transición"
32459,"Very shallow",0.34,0,0,5.94,105.65,0.0525,0.34,33.165,1,16.135,914,-129.042,32.415,-119.956667,46,2010,3,"Light","Transición"
32459,"Shallow",0.81,0.2325,2.875,5.9175,100.25,0.325,0.5725,33.08625,3.85,13.7175,914,-129.042,32.415,-119.956667,46,2010,3,"Light","Transición"
32459,"Intermediate",0.0783333333333333,0.0283333333333333,14.7,4.63333333333333,73.8166666666667,0.103333333333333,1.28,33.3341666666667,13.6666666666667,10.6983333333333,914,-129.042,32.415,-119.956667,46,2010,3,"Intermediate","Transición"
32459,"Deep",0.00666666666666667,0.001875,32.9625,1.6925,25.59375,0.0283333333333333,2.50875,34.0570625,50.45625,7.585625,914,-129.042,32.415,-119.956667,46,2010,3,"Intermediate","Transición"
32460,"Very shallow",0.198,0,0,5.736,103.08,0.05,0.342,33.074,2.8,16.686,3817,-168.919,32.086667,-120.64,29.1,2010,3,"Light","Transición"
32460,"Shallow",0.467142857142857,0.0228571428571429,0.171428571428571,5.93,103.485714285714,0.165714285714286,0.37,33.0225714285714,3.12857142857143,15.2428571428571,3817,-168.919,32.086667,-120.64,29.1,2010,3,"Light","Transición"
32460,"Intermediate",0.111666666666667,0.17,6.66666666666667,5.32,88.05,0.15,0.783333333333333,33.2165,7.45,12.4866666666667,3817,-168.919,32.086667,-120.64,29.1,2010,3,"Light","Transición"
32460,"Deep",0.005,0,31.53125,2.070625,31.3625,0.0266666666666667,2.37625,33.9799375,47.0375,7.65,3817,-168.919,32.086667,-120.64,29.1,2010,3,"Intermediate","Transición"
32461,"Very shallow",0.1925,0,0,5.6825,102.85,0.045,0.335,33.12425,2.45,17.05,3590,-208.633,31.748333,-121.31,29.2,2010,3,"Light","Costera"
32461,"Shallow",0.458,0.02,0.06,5.914,102.86,0.288,0.372,33.0726,2.46,15.064,3590,-208.633,31.748333,-121.31,29.2,2010,3,"Light","Costera"
32461,"Intermediate",0.108,0.142,4.22,5.596,93.34,0.15,0.654,33.1232,5.02,12.996,3590,-208.633,31.748333,-121.31,29.2,2010,3,"Light","Costera"
32461,"Deep",0.014,0.000666666666666667,28.8466666666667,2.43666666666667,37.3266666666667,0.062,2.21333333333333,33.9048,43.36,7.98066666666667,3590,-208.633,31.748333,-121.31,29.2,2010,3,"Intermediate","Costera"
32462,"Very shallow",0.1175,0,0,5.5675,102.3,0.02,0.32,33.24375,2.35,17.795,3847,-248.633,31.418333,-121.99,22,2010,3,"Light","Costera"
32462,"Shallow",0.17,0,0,5.8,103.55,0.06,0.325,33.1595,2.425,16.355,3847,-248.633,31.418333,-121.99,22,2010,3,"Light","Costera"
32462,"Intermediate",0.173333333333333,0.2775,2.65,5.7,97.1333333333333,0.14,0.5625,33.1691666666667,4.025,14.005,3847,-248.633,31.418333,-121.99,22,2010,3,"Light","Costera"
32462,"Deep",0.02,0.0025,28.5625,1.91027777777778,27.4916666666667,0.038,2.199375,34.2864054054054,49.20625,5.06243243243243,3847,-248.633,31.418333,-121.99,22,2010,3,"Intermediate","Costera"
32463,"Very shallow",0.142,0,0,5.572,102.16,0.026,0.33,33.243,2.72,17.696,4122,-288.523,31.088333,-122.665,25.8,2010,3,"Light","Costera"
32463,"Shallow",0.28,0,0,5.875,103.733333333333,0.158333333333333,0.338333333333333,33.1501666666667,2.71666666666667,15.7966666666667,4122,-288.523,31.088333,-122.665,25.8,2010,3,"Light","Costera"
32463,"Intermediate",0.2,0.24,2.6,5.63571428571429,95.7,0.201428571428571,0.565714285714286,33.1568571428571,4,13.8528571428571,4122,-288.523,31.088333,-122.665,25.8,2010,3,"Light","Costera"
32463,"Deep",0.01,0,28.3333333333333,2.438,37.62,0.034,2.192,33.9012666666667,42.36,8.18333333333333,4122,-288.523,31.088333,-122.665,25.8,2010,3,"Intermediate","Costera"
32464,"Very shallow",0.135,0,0.05,5.5525,102.5,0.03,0.325,33.27075,2.425,18.025,4051,-328.57,30.756667,-123.34,25.1,2010,3,"Light","Costera"
32464,"Shallow",0.2025,0,0,5.8425,104.375,0.075,0.32,33.18175,2.375,16.365,4051,-328.57,30.756667,-123.34,25.1,2010,3,"Light","Costera"
32464,"Intermediate",0.246666666666667,0.0383333333333333,3.23333333333333,5.63333333333333,95.35,0.261666666666667,0.57,33.1993333333333,4.4,13.6433333333333,4051,-328.57,30.756667,-123.34,25.1,2010,3,"Light","Costera"
32464,"Deep",0.018,0,28.94,2.406,37,0.048,2.20266666666667,33.8905333333333,42.8933333333333,8.09733333333333,4051,-328.57,30.756667,-123.34,25.1,2010,3,"Intermediate","Costera"
32465,"Very shallow",0.105,0,0,5.5575,102.475,0.02,0.3125,33.2575,2.225,17.9825,4229,-368.127,30.418333,-123.996667,19,2010,3,"Light","Costera"
32465,"Shallow",0.172,0,0,5.836,103.04,0.09,0.322,33.1908,2.26,15.774,4229,-368.127,30.418333,-123.996667,19,2010,3,"Light","Costera"
32465,"Intermediate",0.155714285714286,0.06,3.88571428571429,5.60142857142857,94.1428571428571,0.161428571428571,0.602857142857143,33.2055714285714,4.61428571428571,13.3228571428571,4229,-368.127,30.418333,-123.996667,19,2010,3,"Light","Costera"
32465,"Deep",0.0171428571428571,0,26.6941176470588,2.78764705882353,43.0588235294118,0.0385714285714286,2.05294117647059,33.8283529411765,39.0294117647059,8.29235294117647,4229,-368.127,30.418333,-123.996667,19,2010,3,"Intermediate","Costera"
32466,"Very shallow",1.202,0.06,0.92,6.154,111.92,0.322,0.304,33.4523333333333,3.32,17.015,22,-1.531,33.238333,-117.458333,18.9,2010,3,"Light","Oceánica"
32467,"Very shallow",2.205,0.16125,3.45,6.15625,107.025,0.565,0.54875,33.43525,5.9375,14.71875,245,-2.448,32.951667,-117.315,60.5,2010,3,"Light","Oceánica"
32467,"Shallow",0.236,0.184,19.46,3.738,59.44,0.182,1.57,33.5728,18.54,10.576,245,-2.448,32.951667,-117.315,60.5,2010,3,"Intermediate","Oceánica"
32468,"Very shallow",0.51,0.1225,1.575,6.025,109.125,0.15,0.39,33.44175,2.45,16.9625,628,-7.013,32.911667,-117.396667,34.1,2010,3,"Light","Oceánica"
32468,"Shallow",0.36,0.2925,17.4,3.975,63.65,0.2475,1.495,33.51575,16.275,10.9125,628,-7.013,32.911667,-117.396667,34.1,2010,3,"Intermediate","Oceánica"
32468,"Intermediate",0.072,0.192,23.84,2.586,40.8,0.112,1.956,33.823,25.28,10.222,628,-7.013,32.911667,-117.396667,34.1,2010,3,"Intermediate","Oceánica"
32468,"Deep",0.0116666666666667,0.04,31.2625,1.21875,18.76875,0.0716666666666667,2.55875,34.21125,45.8875,8.5575,628,-7.013,32.911667,-117.396667,34.1,2010,3,"Intermediate","Oceánica"
32469,"Very shallow",0.585,0.0975,1.4,5.875,107.2,0.1625,0.3525,33.49225,1.825,17.42,843,-14.689,32.848333,-117.53,32.5,2010,3,"Light","Oceánica"
32469,"Shallow",0.35,0.19,13,4.954,80.06,0.194,1.186,33.3658,10.62,11.404,843,-14.689,32.848333,-117.53,32.5,2010,3,"Intermediate","Oceánica"
32469,"Intermediate",0.034,0.016,21.68,3.712,57.94,0.076,1.708,33.6232,21.98,9.74,843,-14.689,32.848333,-117.53,32.5,2010,3,"Intermediate","Oceánica"
32469,"Deep",0.008,0.0126666666666667,32.1266666666667,1.35466666666667,20.6666666666667,0.046,2.58133333333333,34.1739333333333,48.4466666666667,8.13933333333333,843,-14.689,32.848333,-117.53,32.5,2010,3,"Intermediate","Oceánica"
32470,"Very shallow",0.46,0.0325,0.375,6.04,108.2,0.0825,0.3675,33.4085,1.075,16.44,629,-34.617,32.683333,-117.873333,36.5,2010,3,"Light","Oceánica"
32470,"Shallow",0.474,0.284,9.56,5.366,88.22,0.174,0.998,33.3222,7.4,12.214,629,-34.617,32.683333,-117.873333,36.5,2010,3,"Light","Oceánica"
32470,"Intermediate",0.066,0.024,19.18,4.098,64.44,0.072,1.56,33.519,18.7,10.064,629,-34.617,32.683333,-117.873333,36.5,2010,3,"Intermediate","Oceánica"
32470,"Deep",0.005,0.005,32.61875,1.575625,23.8875,0.05,2.54125,34.114,49.78125,7.806875,629,-34.617,32.683333,-117.873333,36.5,2010,3,"Intermediate","Oceánica"
32471,"Very shallow",0.35,0.004,0.04,6.07,109.06,0.06,0.342,33.2993333333333,1.02,16.68,1664,-54.322,32.52,-118.211667,41.9,2010,3,"Light","Transición"
32471,"Shallow",0.738571428571429,0.312857142857143,5.81428571428571,5.79428571428571,97.0714285714286,0.177142857142857,0.762857142857143,33.2931428571429,4.57142857142857,13.1042857142857,1664,-54.322,32.52,-118.211667,41.9,2010,3,"Light","Transición"
32471,"Intermediate",0.116666666666667,0.0733333333333333,16.4666666666667,4.36833333333333,69.1833333333333,0.0833333333333333,1.41333333333333,33.44,15.45,10.4266666666667,1664,-54.322,32.52,-118.211667,41.9,2010,3,"Intermediate","Transición"
32471,"Deep",0.01,0.0075,32.8,1.42875,21.7,0.05,2.571875,34.1265625,50.4125,7.806875,1664,-54.322,32.52,-118.211667,41.9,2010,3,"Intermediate","Transición"
32472,"Very shallow",0.5325,0.0225,0.625,5.8575,106.275,0.2025,0.3125,33.51975,1.9,17.0575,1326,-74.426,32.351667,-118.555,47.4,2010,3,"Light","Transición"
32472,"Shallow",0.816666666666667,0.188333333333333,9.96666666666667,5.16166666666667,85.8166666666667,0.371666666666667,0.971666666666667,33.5196666666667,8.66666666666667,12.48,1326,-74.426,32.351667,-118.555,47.4,2010,3,"Light","Transición"
32472,"Intermediate",0.0925,0.02,25.15,2.8275,44.2,0.1075,1.9575,33.823,26.725,9.745,1326,-74.426,32.351667,-118.555,47.4,2010,3,"Intermediate","Transición"
32472,"Deep",0.00714285714285714,0.00529411764705882,33.7176470588235,1.25764705882353,18.9823529411765,0.05,2.64,34.1661176470588,52.7117647058824,7.63176470588235,1326,-74.426,32.351667,-118.555,47.4,2010,3,"Intermediate","Transición"
32473,"Very shallow",0.5875,0.0525,1.175,5.7925,104.475,0.1575,0.3925,33.5895,2.6,16.705,1471,-94.44,32.18,-118.893333,31.4,2010,3,"Light","Transición"
32473,"Shallow",0.395,0.16,19.4,3.71166666666667,60.2833333333333,0.201666666666667,1.59166666666667,33.723,19.4833333333333,11.14,1471,-94.44,32.18,-118.893333,31.4,2010,3,"Light","Transición"
32473,"Intermediate",0.0283333333333333,0.0133333333333333,27.15,2.53833333333333,39.1666666666667,0.0716666666666667,2.085,33.9066666666667,31.4833333333333,9.16666666666667,1471,-94.44,32.18,-118.893333,31.4,2010,3,"Intermediate","Transición"
32473,"Deep",0,0.013125,34.65,1.054375,15.8625,0.0516666666666667,2.729375,34.1919375,56.06875,7.490625,1471,-94.44,32.18,-118.893333,31.4,2010,3,"Dense","Transición"
32474,"Very shallow",0.985,0.06,1.225,6.09,107.9,0.1425,0.38,33.5194,1.05,15.902,1592,-114.555,32.013333,-119.236667,53.8,2010,3,"Light","Transición"
32474,"Shallow",0.564,0.344,10.66,5.056,82.92,0.324,1.098,33.4186,7.92,12,1592,-114.555,32.013333,-119.236667,53.8,2010,3,"Light","Transición"
32474,"Intermediate",0.046,0.05,22.3,3.676,57.34,0.142,1.758,33.6036,22.06,9.732,1592,-114.555,32.013333,-119.236667,53.8,2010,3,"Intermediate","Transición"
32474,"Deep",0.028,0.0166666666666667,34.1533333333333,1.18333333333333,17.8733333333333,0.094,2.71,34.1763333333333,55.7,7.484,1592,-114.555,32.013333,-119.236667,53.8,2010,3,"Intermediate","Transición"
32475,"Very shallow",0.29,0.0125,0.05,6.015,106.5,0.075,0.355,33.147,0.75,15.9175,1901,-134.454,31.845,-119.573333,35.6,2010,3,"Light","Transición"
